Filename,Max,Min,Mean,Std,Median,IQR,RMS,Skewness,Kurtosis,Label
Hybrid(Average)_15-24_2653_Go1210_894.0.csv,5.0702,-0.0071,0.21955679999999997,0.6425835839765565,0.0467,0.10239999999999999,0.6787532225779852,5.32368141810908,30.80498350912459,Go
Hybrid(Average)_15-24_2654_Go1211_895.0.csv,4.9414,-0.0071,0.2179998,0.6061347623508242,0.0448,0.111825,0.6438601273413349,5.297033298046356,31.111920374212396,Go
Hybrid(Average)_15-24_2655_Go1212_896.0.csv,5.1396,-0.0036,0.21427780000000002,0.5964737587119755,0.042,0.11745,0.63351411938488,5.510331175355945,34.56954232849333,Go
Hybrid(Average)_15-24_2656_Go1213_897.0.csv,5.1524,-0.0087,0.18996770000000002,0.5695593714656395,0.0351,0.096,0.6001343239558957,5.812315327508598,37.949876523793634,Go
Hybrid(Average)_15-24_2657_Go1214_898.0.csv,5.0909,-0.0039,0.19705950000000003,0.5194524971800373,0.048,0.12225,0.555331893978727,6.004821323611856,42.3250200685474,Go
Hybrid(Average)_15-24_2658_Go1215_899.0.csv,5.1097,-0.0033,0.2272441,0.6397479892386727,0.044050000000000006,0.1109,0.6786074662350835,5.223673335144755,30.46362026964281,Go
Hybrid(Average)_15-24_2659_Go1216_900.0.csv,5.1052,-0.0007,0.1974499,0.5495145882892762,0.046549999999999994,0.11699999999999999,0.5836529615019528,6.094386527248991,42.27714157786445,Go
Hybrid(Average)_15-24_2660_Go1217_901.0.csv,5.1906,-0.0074,0.2486635,0.6671959253626858,0.04975,0.12947499999999998,0.7117153845815052,4.8457258221078146,25.72548141382609,Go
Hybrid(Average)_15-24_2661_Hold1093_901.0.csv,6.7358,-0.0027,0.42317940000000004,1.1596688155665122,0.0547,0.13799999999999998,1.2339237150731808,3.9890275452679274,16.11551492495833,Hold
Hybrid(Average)_15-24_2662_Hold1094_901.0.csv,5.856,-0.0036,0.3202586,0.8547899747229883,0.05355,0.11067499999999998,0.9124148211531857,3.988097171648617,16.458749444626168,Hold
Hybrid(Average)_15-24_2663_Hold1095_901.0.csv,5.8365,-0.0052,0.3139998,0.8641849273440312,0.044649999999999995,0.095,0.9190563897063118,4.072631822881643,17.178991369224075,Hold
Hybrid(Average)_15-24_2664_Back274_900.0.csv,6.6947,-0.0007,3.6505515,3.1064010039457344,5.5703,6.5409749999999995,4.792348456056801,-0.1904357456636168,-1.893825626606109,Back
Hybrid(Average)_15-24_2665_Hold1096_900.0.csv,6.6679,-0.0058,0.7202689,1.599850131920924,0.0453,0.23529999999999998,1.7537811187460082,2.5604605690353583,5.494627434988628,Hold
Hybrid(Average)_15-24_2666_Back275_899.0.csv,6.6565,-0.0036,3.4100326,3.1918302860791914,4.647,6.5632,4.6696804095805104,-0.05933137448380925,-1.9604652073301274,Back
Hybrid(Average)_15-24_2667_Hold1097_899.0.csv,6.4583,-0.0106,1.0648515,1.9966499098590846,0.0267,0.652425,2.2619754571458106,1.7218316619527272,1.3657908959437308,Hold
Hybrid(Average)_15-24_2668_Back276_898.0.csv,6.6651,-0.0007,5.695299299999999,2.0831350676851774,6.559749999999999,0.17120000000000068,6.063954681154041,-2.2127675815497274,3.0853104460139176,Back
Hybrid(Average)_15-24_2669_Back277_897.0.csv,6.6667,-0.0017,4.5531345000000005,2.967634928468867,6.572,6.439475,5.434066984008386,-0.8071789976542213,-1.3131795614441613,Back
Hybrid(Average)_15-24_2670_Go1218_898.0.csv,5.3136,-0.003,0.22747660000000003,0.6877880702673186,0.0394,0.098975,0.7241028799279837,5.267075742261397,29.91115931439345,Go
Hybrid(Average)_15-24_2671_Go1219_899.0.csv,5.2939,-0.0039,0.21388829999999998,0.6207927605285315,0.0448,0.0975,0.656312785758437,5.624693039885851,35.36911380165324,Go
Hybrid(Average)_15-24_2672_Go1220_900.0.csv,5.3426,-0.0055,0.19013380000000002,0.579455562736908,0.0327,0.0957,0.6095767731303415,5.93712290571758,39.988380059856006,Go
